O_ID,D_ID,OD_Number,origin,destination,trips
10000072,10000288,2,10000072,10000288,2.0
10000072,10000289,3,10000072,10000289,3.0
10000072,10000291,5,10000072,10000291,5.0
10000072,10000293,1,10000072,10000293,1.0
10000072,10000296,2,10000072,10000296,2.0
10000072,10000298,1,10000072,10000298,1.0
10000072,10000299,1,10000072,10000299,1.0
10000072,10000301,8,10000072,10000301,8.0
10000072,10000302,4,10000072,10000302,4.0
10000072,10000306,3,10000072,10000306,3.0
10000072,10000308,2,10000072,10000308,2.0
10000072,10000313,2,10000072,10000313,2.0
10000072,10000314,3,10000072,10000314,3.0
10000072,10000316,1,10000072,10000316,1.0
10000072,10000318,5,10000072,10000318,5.0
10000072,10000321,1,10000072,10000321,1.0
10000072,10000325,1,10000072,10000325,1.0
10000073,10000001,1,10000073,10000001,1.0
10000073,10000002,2,10000073,10000002,2.0
10000073,10000004,2,10000073,10000004,2.0
10000073,10000005,1,10000073,10000005,1.0
10000073,10000006,4,10000073,10000006,4.0
10000073,10000009,38,10000073,10000009,38.0
10000073,10000010,24,10000073,10000010,24.0
10000073,10000011,1,10000073,10000011,1.0
10000073,10000012,1,10000073,10000012,1.0
10000073,10000013,7,10000073,10000013,7.0
10000073,10000015,91,10000073,10000015,91.0
10000073,10000016,1,10000073,10000016,1.0
10000073,10000017,5,10000073,10000017,5.0
10000073,10000019,2,10000073,10000019,2.0
10000073,10000020,2,10000073,10000020,2.0
10000073,10000021,5,10000073,10000021,5.0
10000073,10000025,12,10000073,10000025,12.0
10000073,10000026,3,10000073,10000026,3.0
10000073,10000027,5,10000073,10000027,5.0
10000073,10000028,2,10000073,10000028,2.0
10000073,10000029,1,10000073,10000029,1.0
10000073,10000034,1,10000073,10000034,1.0
10000073,10000035,1,10000073,10000035,1.0
10000073,10000037,4,10000073,10000037,4.0
10000073,10000039,4,10000073,10000039,4.0
10000073,10000041,1,10000073,10000041,1.0
10000073,10000042,1,10000073,10000042,1.0
10000073,10000044,1,10000073,10000044,1.0
10000073,10000046,9,10000073,10000046,9.0
10000073,10000050,1,10000073,10000050,1.0
10000073,10000054,1,10000073,10000054,1.0
10000073,10000055,1,10000073,10000055,1.0
10000073,10000061,1,10000073,10000061,1.0
10000073,10000070,14,10000073,10000070,14.0
10000073,10000072,2,10000073,10000072,2.0
10000073,10000073,225,10000073,10000073,225.0
10000073,10000074,74,10000073,10000074,74.0
10000073,10000075,4,10000073,10000075,4.0
10000073,10000076,7,10000073,10000076,7.0
10000073,10000077,7,10000073,10000077,7.0
10000073,10000078,8,10000073,10000078,8.0
10000073,10000079,4,10000073,10000079,4.0
10000073,10000081,1,10000073,10000081,1.0
10000073,10000082,3,10000073,10000082,3.0
10000073,10000084,14,10000073,10000084,14.0
10000073,10000085,10,10000073,10000085,10.0
10000073,10000086,149,10000073,10000086,149.0
10000073,10000087,35,10000073,10000087,35.0
10000073,10000089,1,10000073,10000089,1.0
10000073,10000090,2,10000073,10000090,2.0
10000073,10000091,11,10000073,10000091,11.0
10000073,10000093,7,10000073,10000093,7.0
10000073,10000094,6,10000073,10000094,6.0
10000073,10000097,3,10000073,10000097,3.0
10000073,10000101,15,10000073,10000101,15.0
10000073,10000106,1,10000073,10000106,1.0
10000073,10000107,5,10000073,10000107,5.0
10000073,10000112,1,10000073,10000112,1.0
10000073,10000113,7,10000073,10000113,7.0
10000073,10000114,1,10000073,10000114,1.0
